"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"15.12.2008","520,00","516,50","535,00","516,00","24,90K","2,61%"
"12.12.2008","506,75","492,00","508,00","476,00","-","3,16%"
"11.12.2008","491,25","490,00","498,75","490,00","0,21K","-0,25%"
"10.12.2008","492,50","471,75","492,50","471,75","0,92K","4,29%"
"09.12.2008","472,25","475,25","478,50","472,00","2,37K","-0,16%"
"08.12.2008","473,00","474,75","481,50","467,00","2,54K","3,33%"
"05.12.2008","457,75","468,25","468,25","455,00","4,16K","-2,14%"
"04.12.2008","467,75","498,25","500,00","467,00","5,28K","-6,59%"
"03.12.2008","500,75","511,00","514,25","500,00","9,25K","-1,77%"
"02.12.2008","509,75","508,00","519,75","504,50","14,58K","0,00%"
"01.12.2008","509,75","541,75","543,00","503,50","19,31K","-6,04%"
"28.11.2008","542,50","545,25","546,25","531,50","21,64K","1,31%"
"26.11.2008","535,50","537,25","546,50","525,50","31,94K","0,28%"
"25.11.2008","534,00","537,75","542,50","528,50","28,22K","-0,65%"
"24.11.2008","537,50","502,25","559,00","501,25","42,60K","7,72%"
"21.11.2008","499,00","507,00","514,00","496,00","28,76K","-2,49%"
"20.11.2008","511,75","521,00","524,75","500,50","39,29K","-2,89%"
"19.11.2008","527,00","530,25","540,50","525,25","24,91K","-0,52%"
"18.11.2008","529,75","535,00","548,50","526,75","32,89K","-0,75%"
"17.11.2008","533,75","551,50","567,00","525,50","43,28K","-3,70%"
"14.11.2008","554,25","550,00","559,75","529,00","51,83K","2,97%"
"13.11.2008","538,25","535,00","568,50","521,25","81,30K","0,98%"
"12.11.2008","533,00","522,00","555,00","507,00","71,63K","1,86%"
"11.11.2008","523,25","519,25","526,00","505,25","51,00K","0,63%"
"10.11.2008","520,00","528,25","536,25","505,25","57,15K","-0,19%"
"07.11.2008","521,00","520,00","529,50","515,00","39,73K","-0,29%"
"06.11.2008","522,50","537,50","539,50","513,50","46,01K","-2,75%"
"05.11.2008","537,25","571,75","580,25","533,25","46,32K","-6,16%"
"04.11.2008","572,50","552,75","587,75","547,50","38,27K","1,87%"
"03.11.2008","562,00","538,75","576,00","532,75","50,52K","3,59%"
"01.11.2008","542,50","538,75","587,75","496,00","827,28K","1,17%"
"31.10.2008","536,25","540,00","545,00","524,00","44,91K","-0,33%"
"30.10.2008","538,00","560,50","578,50","530,50","44,78K","-4,14%"
"29.10.2008","561,25","527,75","574,00","517,00","53,67K","9,19%"
"28.10.2008","514,00","528,75","549,50","511,25","35,32K","-2,93%"
"27.10.2008","529,50","525,50","532,00","502,50","29,85K","2,57%"
"24.10.2008","516,25","534,00","539,50","496,50","36,31K","-1,29%"
"23.10.2008","523,00","520,75","538,00","518,75","30,62K","1,01%"
"22.10.2008","517,75","552,50","553,50","515,00","31,59K","-5,69%"
"21.10.2008","549,00","564,50","571,50","546,00","31,48K","-2,57%"
"20.10.2008","563,50","565,00","579,00","554,00","32,52K","-0,49%"
"17.10.2008","566,25","564,75","571,25","555,00","27,55K","1,98%"
"16.10.2008","555,25","554,75","561,50","543,00","37,72K","-0,09%"
"15.10.2008","555,75","573,25","579,75","554,00","37,00K","-3,01%"
"14.10.2008","573,00","597,00","609,50","570,00","28,67K","-2,63%"
"13.10.2008","588,50","571,00","595,00","565,25","27,60K","4,44%"
"10.10.2008","563,50","586,25","591,75","557,75","40,57K","-6,82%"
"09.10.2008","604,75","609,75","621,50","600,00","29,15K","-0,53%"
"08.10.2008","608,00","604,25","619,50","586,25","29,56K","0,79%"
"07.10.2008","603,25","598,50","616,00","594,00","35,00K","1,34%"
"06.10.2008","595,25","631,75","633,25","588,00","46,05K","-7,03%"
"03.10.2008","640,25","636,75","654,25","631,25","28,24K","0,67%"
"02.10.2008","636,00","669,75","677,75","630,00","37,37K","-5,04%"
"01.10.2008","669,75","683,25","690,25","666,00","31,60K","-1,51%"
"30.09.2008","680,00","668,00","689,50","662,50","45,37K","1,80%"
"29.09.2008","668,00","711,00","715,75","666,00","36,42K","-6,70%"
"26.09.2008","716,00","731,00","735,50","714,75","25,56K","-2,75%"
"25.09.2008","736,25","731,00","741,00","720,00","29,26K","0,82%"
"24.09.2008","730,25","750,25","760,00","723,25","36,28K","-2,70%"
"23.09.2008","750,50","738,00","755,00","725,75","35,88K","1,73%"
"22.09.2008","737,75","721,75","757,75","715,00","44,32K","2,75%"
"19.09.2008","718,00","699,00","722,50","690,75","36,39K","3,64%"
"18.09.2008","692,75","728,00","736,25","688,75","51,32K","-4,55%"
"17.09.2008","725,75","693,25","730,00","686,00","59,17K","5,18%"
"16.09.2008","690,00","725,00","732,00","686,00","58,15K","-5,09%"
"15.09.2008","727,00","728,00","740,00","702,00","46,01K","3,30%"
"12.09.2008","703,75","715,75","725,00","699,00","-","-0,49%"
"11.09.2008","707,25","699,50","714,75","699,50","0,44K","0,07%"
"10.09.2008","706,75","701,00","711,00","698,00","0,44K","-0,67%"
"09.09.2008","711,50","720,75","721,00","700,00","1,51K","-1,56%"
"08.09.2008","722,75","738,00","740,75","720,50","2,12K","-0,96%"
"05.09.2008","729,75","744,50","744,50","721,75","2,98K","-3,38%"
"04.09.2008","755,25","758,75","763,75","751,25","4,73K","0,40%"
"03.09.2008","752,25","744,00","757,25","739,75","6,63K","1,07%"
"02.09.2008","744,25","770,00","770,00","734,25","8,86K","9,45%"
"01.09.2008","680,00","770,00","770,00","662,50","531,82K","-12,74%"
"29.08.2008","779,25","789,00","791,50","778,00","19,88K","-1,24%"
"28.08.2008","789,00","804,25","807,75","779,25","25,40K","-1,71%"
"27.08.2008","802,75","831,25","839,50","797,25","22,64K","-3,34%"
"26.08.2008","830,50","840,00","844,75","810,50","22,77K","-1,16%"
"25.08.2008","840,25","875,00","885,00","839,00","16,85K","-2,92%"
"22.08.2008","865,50","893,00","894,75","863,00","13,44K","-3,54%"
"21.08.2008","897,25","873,75","932,25","870,00","21,93K","2,57%"
"20.08.2008","874,75","843,00","877,75","842,50","18,44K","3,49%"
"19.08.2008","845,25","858,50","873,25","841,00","24,07K","-1,69%"
"18.08.2008","859,75","823,00","875,00","823,00","30,32K","4,31%"
"15.08.2008","824,25","862,50","863,75","815,50","42,93K","-4,66%"
"14.08.2008","864,50","851,00","888,00","834,75","74,92K","1,68%"
"13.08.2008","850,25","790,00","850,25","790,00","57,71K","7,59%"
"12.08.2008","790,25","795,50","800,00","776,25","50,63K","-0,44%"
"11.08.2008","793,75","763,00","814,00","761,75","66,08K","3,72%"
"08.08.2008","765,25","823,00","823,50","762,50","64,07K","-6,93%"
"07.08.2008","822,25","765,50","825,75","764,75","69,56K","7,38%"
"06.08.2008","765,75","780,00","790,00","751,00","47,46K","-1,83%"
"05.08.2008","780,00","758,00","806,75","746,00","72,32K","2,80%"
"04.08.2008","758,75","794,00","798,25","752,00","52,23K","-4,44%"
"01.08.2008","794,00","784,50","810,25","782,00","50,82K","1,31%"
"31.07.2008","783,75","788,50","798,50","782,00","34,64K","-0,51%"
"30.07.2008","787,75","794,50","799,00","782,25","26,32K","-0,54%"
"29.07.2008","792,00","798,50","801,25","777,75","33,14K","-0,72%"
"28.07.2008","797,75","814,25","832,00","795,00","34,24K","-1,63%"
"25.07.2008","811,00","790,00","822,75","781,75","33,80K","2,95%"
"24.07.2008","787,75","781,00","795,00","777,50","27,38K","0,57%"
"23.07.2008","783,25","796,75","801,00","775,00","36,08K","-1,69%"
"22.07.2008","796,75","792,25","802,50","787,00","33,85K","0,73%"
"21.07.2008","791,00","797,75","803,00","786,25","30,73K","-1,62%"
"18.07.2008","804,00","808,25","822,00","798,25","37,06K","-0,68%"
"17.07.2008","809,50","833,00","842,00","807,00","44,06K","-2,94%"
"16.07.2008","834,00","809,50","839,00","796,50","42,15K","2,84%"
"15.07.2008","811,00","818,00","828,50","805,00","31,70K","0,12%"
"14.07.2008","810,00","812,25","814,00","804,00","0,52K","-1,10%"
"11.07.2008","819,00","809,50","832,25","801,00","0,60K","1,55%"
"10.07.2008","806,50","818,75","818,75","803,25","0,87K","-0,92%"
"09.07.2008","814,00","829,00","829,00","811,00","1,22K","-1,12%"
"08.07.2008","823,25","822,50","832,00","801,00","2,79K","0,15%"
"07.07.2008","822,00","865,00","865,00","813,25","2,49K","-5,81%"
"03.07.2008","872,75","868,50","877,50","855,25","7,22K","0,87%"
"02.07.2008","865,25","849,75","868,50","840,00","6,03K","1,82%"
"01.07.2008","849,75","843,00","860,25","839,00","9,98K","0,74%"
"30.06.2008","843,50","886,50","903,25","839,00","12,43K","-5,81%"
"27.06.2008","895,50","924,00","940,00","890,00","37,10K","-3,08%"
"26.06.2008","924,00","898,50","952,75","898,50","40,44K","2,47%"
"25.06.2008","901,75","869,25","912,00","866,50","47,86K","3,65%"
"24.06.2008","870,00","866,00","883,25","859,75","37,02K","0,43%"
"23.06.2008","866,25","861,50","873,50","842,25","42,54K","-0,03%"
"20.06.2008","866,50","881,00","893,75","863,25","42,94K","-1,65%"
"19.06.2008","881,00","904,00","910,00","875,00","42,82K","-2,54%"
"18.06.2008","904,00","898,00","913,50","885,00","42,21K","0,64%"
"17.06.2008","898,25","873,50","902,00","869,00","42,90K","2,48%"
"16.06.2008","876,50","883,00","913,75","874,25","52,27K","-0,62%"
"13.06.2008","882,00","851,00","893,00","838,00","66,90K","3,64%"
"12.06.2008","851,00","883,00","883,00","837,00","94,24K","-2,07%"
"11.06.2008","869,00","810,25","869,00","804,50","48,02K","7,42%"
"10.06.2008","809,00","794,00","812,50","786,50","70,60K","2,60%"
"09.06.2008","788,50","822,00","838,00","786,50","67,88K","-2,77%"
"06.06.2008","811,00","785,00","829,75","783,25","68,86K","3,25%"
"05.06.2008","785,50","755,50","787,00","753,50","45,43K","4,32%"
"04.06.2008","753,00","752,00","765,00","747,00","54,90K","0,33%"
"03.06.2008","750,50","780,00","782,50","745,75","65,90K","-4,09%"
"02.06.2008","782,50","759,50","798,25","759,50","60,73K","-7,23%"
"01.06.2008","843,50","759,50","952,75","745,75","1,08M","10,77%"
"30.05.2008","761,50","743,50","765,00","739,75","42,56K","2,42%"
"29.05.2008","743,50","759,75","762,50","730,75","40,04K","-2,04%"
"28.05.2008","759,00","756,75","766,50","743,00","30,30K","0,00%"
"27.05.2008","759,00","754,25","768,00","752,00","23,73K","0,86%"
"23.05.2008","752,50","746,75","759,50","740,00","32,76K","1,01%"
"22.05.2008","745,00","778,00","788,00","742,00","60,07K","-4,24%"
"21.05.2008","778,00","782,00","794,50","775,00","36,15K","-0,77%"
"20.05.2008","784,00","796,00","809,50","782,00","0,02K","-0,88%"
"19.05.2008","791,00","776,50","807,25","771,25","41,16K","2,00%"
"16.05.2008","775,50","770,50","784,00","765,75","22,35K","0,52%"
"15.05.2008","771,50","764,75","776,00","748,25","43,63K","1,38%"
"14.05.2008","761,00","0,00","0,00","0,00","0,29K","-3,12%"
"13.05.2008","785,50","790,00","795,50","784,00","0,22K","-1,01%"
"12.05.2008","793,50","789,75","796,00","787,75","0,11K","0,25%"
"09.05.2008","791,50","787,75","793,00","780,00","0,31K","-2,16%"
"08.05.2008","809,00","810,25","825,00","793,00","0,39K","1,76%"
"07.05.2008","795,00","792,25","810,25","792,25","0,54K","-1,36%"
"06.05.2008","806,00","797,25","824,25","788,50","0,82K","1,70%"
"05.05.2008","792,50","804,25","819,50","786,00","2,72K","-0,44%"
"02.05.2008","796,00","778,50","798,25","778,50","1,20K","2,51%"
"01.05.2008","776,50","792,25","794,75","764,50","3,03K","-1,37%"
"30.04.2008","787,25","829,50","829,50","784,25","9,54K","-0,85%"
"29.04.2008","794,00","825,00","830,75","787,25","10,41K","-3,87%"
"28.04.2008","826,00","805,50","827,00","800,00","9,18K","3,19%"
"25.04.2008","800,50","810,00","822,00","799,00","10,39K","-1,08%"
"24.04.2008","809,25","839,00","839,00","801,50","8,21K","-1,04%"
"23.04.2008","817,75","852,25","853,00","808,50","10,06K","-3,99%"
"22.04.2008","851,75","850,00","860,75","831,00","8,59K","0,71%"
"21.04.2008","845,75","872,50","872,50","827,25","16,41K","-2,79%"
"18.04.2008","870,00","913,25","918,75","862,00","12,72K","-4,71%"
"17.04.2008","913,00","924,00","945,25","900,00","10,83K","-1,24%"
"16.04.2008","924,50","896,25","925,50","892,50","14,91K","3,21%"
"15.04.2008","895,75","897,00","927,75","893,50","26,74K","-0,03%"
"14.04.2008","896,00","898,00","915,00","878,00","30,66K","-0,06%"
"11.04.2008","896,50","925,00","935,50","885,00","53,90K","-2,87%"
"10.04.2008","923,00","937,75","952,00","918,75","37,29K","-1,18%"
"09.04.2008","934,00","939,00","961,00","895,00","61,25K","0,00%"
"08.04.2008","934,00","923,50","944,25","910,00","39,31K","1,38%"
"07.04.2008","921,25","974,25","980,50","914,25","44,21K","-5,44%"
"04.04.2008","974,25","940,25","985,50","929,00","36,03K","3,98%"
"03.04.2008","937,00","941,00","955,00","928,25","25,46K","0,05%"
"02.04.2008","936,50","900,25","940,00","898,00","39,52K","4,64%"
"01.04.2008","895,00","929,00","932,75","890,00","103,44K","-3,66%"
"31.03.2008","929,00","998,00","1.015,00","929,00","57,06K","-6,07%"
"28.03.2008","989,00","1.012,50","1.022,00","967,75","57,61K","-2,47%"
"27.03.2008","1.014,00","1.039,00","1.052,00","1.000,00","55,02K","-1,84%"
"26.03.2008","1.033,00","1.084,00","1.091,25","1.030,00","72,86K","-3,23%"
"25.03.2008","1.067,50","1.026,75","1.118,75","1.015,00","79,93K","4,66%"
"24.03.2008","1.020,00","987,50","1.062,25","987,50","67,17K","3,29%"
"20.03.2008","987,50","1.077,75","1.094,00","976,00","126,51K","-8,05%"
"19.03.2008","1.074,00","1.164,50","1.170,00","1.074,00","63,85K","-7,73%"
"18.03.2008","1.164,00","1.130,00","1.170,00","1.119,75","54,33K","2,87%"
"17.03.2008","1.131,50","1.184,25","1.222,00","1.131,50","63,18K","-2,46%"
"14.03.2008","1.160,00","1.218,00","1.240,00","1.160,00","-","-6,00%"
"13.03.2008","1.234,00","1.252,75","1.290,75","1.245,00","0,62K","-2,83%"
"12.03.2008","1.270,00","1.200,00","1.293,00","1.191,00","0,55K","2,42%"
"11.03.2008","1.240,00","1.146,00","1.298,00","1.146,00","1,35K","8,77%"
"10.03.2008","1.140,00","1.079,50","1.140,00","1.074,00","0,24K","4,35%"
"07.03.2008","1.092,50","1.106,25","1.110,25","1.084,75","1,82K","-1,93%"
"06.03.2008","1.114,00","1.119,00","1.124,75","1.086,50","1,08K","1,64%"
"05.03.2008","1.096,00","1.073,25","1.126,75","1.073,25","2,15K","1,72%"
"04.03.2008","1.077,50","1.088,25","1.116,25","1.044,25","2,85K","-1,42%"
"03.03.2008","1.093,00","1.078,00","1.247,00","1.078,00","6,79K","17,65%"
"01.03.2008","929,00","1.078,00","1.298,00","929,00","714,98K","-13,42%"
"29.02.2008","1.073,00","1.155,00","1.167,00","1.071,00","9,88K","-8,21%"
"28.02.2008","1.169,00","1.229,00","1.260,75","1.160,00","12,49K","-8,67%"
"27.02.2008","1.280,00","1.248,00","1.334,50","1.065,25","25,21K","6,71%"
"26.02.2008","1.199,50","1.199,50","1.199,50","1.106,50","23,52K","8,11%"
"25.02.2008","1.109,50","1.051,00","1.109,50","1.051,00","15,83K","5,72%"
"22.02.2008","1.049,50","1.034,25","1.052,00","1.015,00","25,00K","1,94%"
"21.02.2008","1.029,50","1.020,75","1.032,50","1.007,75","28,93K","0,93%"
"20.02.2008","1.020,00","1.042,00","1.042,00","1.008,25","45,92K","-1,54%"
"19.02.2008","1.036,00","1.026,75","1.060,25","1.018,00","47,21K","0,83%"
"15.02.2008","1.027,50","1.039,25","1.050,50","1.011,00","37,21K","-0,44%"
"14.02.2008","1.032,00","1.009,50","1.045,00","1.002,75","95,46K","4,08%"
"13.02.2008","991,50","1.005,25","1.014,75","980,00","78,21K","-1,54%"
"12.02.2008","1.007,00","1.048,00","1.064,25","989,00","80,69K","-3,91%"
"11.02.2008","1.048,00","1.153,00","1.153,00","1.040,00","140,00K","-4,12%"
"08.02.2008","1.093,00","1.079,00","1.093,00","1.079,00","39,68K","2,82%"
"07.02.2008","1.063,00","1.060,00","1.063,00","1.034,00","74,03K","2,90%"
"06.02.2008","1.033,00","1.017,50","1.033,00","1.016,00","52,44K","2,99%"
"05.02.2008","1.003,00","977,75","1.003,00","972,25","54,64K","3,08%"
"04.02.2008","973,00","948,50","973,00","948,00","42,20K","3,18%"
"01.02.2008","943,00","934,00","957,25","933,00","73,96K","1,45%"
"31.01.2008","929,50","923,00","942,25","909,00","53,10K","0,76%"
"30.01.2008","922,50","948,25","950,50","920,00","48,75K","-2,28%"
"29.01.2008","944,00","974,50","993,00","939,25","75,11K","-1,97%"
"28.01.2008","963,00","939,75","963,00","933,00","46,58K","3,22%"
"25.01.2008","933,00","912,00","938,50","903,25","51,95K","2,64%"
"24.01.2008","909,00","914,75","929,50","902,00","54,23K","0,44%"
"23.01.2008","905,00","935,00","951,75","904,00","61,82K","-3,10%"
"22.01.2008","934,00","949,75","986,50","932,50","79,15K","-2,96%"
"18.01.2008","962,50","940,25","967,50","923,50","49,16K","2,34%"
"17.01.2008","940,50","928,50","956,50","927,25","3,86K","1,51%"
"16.01.2008","926,50","927,50","934,00","902,00","5,13K","-0,59%"
"15.01.2008","932,00","914,00","944,00","901,00","4,60K","1,64%"
"14.01.2008","917,00","912,50","939,25","902,75","6,34K","0,85%"
"11.01.2008","909,25","890,00","912,50","885,00","10,21K","3,03%"
"10.01.2008","882,50","887,00","907,00","878,50","61,56K","-0,79%"
"09.01.2008","889,50","912,25","916,50","888,00","50,87K","-1,98%"
"08.01.2008","907,50","903,75","930,00","895,50","58,19K","0,50%"
"07.01.2008","903,00","926,75","934,00","901,50","42,07K","-3,06%"
"04.01.2008","931,50","947,00","958,00","916,25","49,60K","-1,43%"
"03.01.2008","945,00","920,00","945,00","919,00","39,19K","3,28%"
"02.01.2008","915,00","892,50","915,00","888,25","23,85K","-1,56%"
"01.01.2008","929,50","892,50","993,00","878,50","875,32K","5,03%"
"31.12.2007","885,00","883,00","900,00","877,25","24,56K","0,00%"
"28.12.2007","885,00","914,00","920,25","885,00","35,24K","-3,28%"
"27.12.2007","915,00","940,75","946,00","912,50","26,09K","-2,79%"
"26.12.2007","941,25","939,00","952,50","934,00","17,26K","0,64%"
"24.12.2007","935,25","944,00","947,00","928,00","18,55K","-1,45%"
"21.12.2007","949,00","954,75","960,00","938,25","25,43K","-0,52%"
"20.12.2007","954,00","977,00","983,00","950,00","35,85K","-2,00%"
"19.12.2007","973,50","954,50","979,00","947,00","30,85K","2,26%"
"18.12.2007","952,00","969,25","977,00","945,50","43,21K","-1,45%"
"17.12.2007","966,00","984,00","1.009,50","965,00","72,98K","2,88%"
"14.12.2007","939,00","937,00","948,50","926,25","-","0,54%"
"13.12.2007","934,00","934,00","950,50","910,00","0,48K","0,00%"
"12.12.2007","934,00","885,50","934,00","885,50","0,61K","4,47%"
"11.12.2007","894,00","910,75","911,00","890,00","1,23K","-1,65%"
"10.12.2007","909,00","916,25","927,00","903,50","1,62K","0,61%"
"07.12.2007","903,50","872,75","904,00","871,50","4,28K","3,73%"
"06.12.2007","871,00","855,00","876,00","855,00","4,76K","0,84%"
"05.12.2007","863,75","876,00","876,00","850,25","5,35K","-1,29%"
"04.12.2007","875,00","857,75","875,00","855,75","4,95K","2,34%"
"03.12.2007","855,00","865,75","866,50","845,25","5,97K","-3,39%"
"01.12.2007","885,00","865,75","1.009,50","845,25","359,25K","2,08%"
"30.11.2007","867,00","864,00","888,75","845,75","12,25K","-0,23%"
"29.11.2007","869,00","869,00","892,00","859,00","19,84K","1,16%"
"28.11.2007","859,00","831,00","859,00","822,00","12,34K","3,62%"
"27.11.2007","829,00","830,50","831,00","806,25","18,50K","1,84%"
"26.11.2007","814,00","825,50","841,00","811,50","17,19K","-1,51%"
"23.11.2007","826,50","810,75","833,50","805,50","14,78K","2,86%"
"21.11.2007","803,50","773,75","803,50","772,00","31,31K","3,88%"
"20.11.2007","773,50","757,50","774,75","749,00","41,30K","2,28%"
"19.11.2007","756,25","750,75","764,00","750,25","28,50K","0,90%"
"16.11.2007","749,50","767,75","770,00","745,50","44,41K","-2,09%"
"15.11.2007","765,50","754,00","773,25","753,75","53,22K","1,73%"
"14.11.2007","752,50","748,00","759,25","740,75","40,12K","0,60%"
"13.11.2007","748,00","761,00","765,00","745,50","58,28K","-1,71%"
"12.11.2007","761,00","762,50","770,50","748,50","57,42K","-0,13%"
"09.11.2007","762,00","762,50","765,50","744,75","66,75K","0,00%"
"08.11.2007","762,00","787,25","791,50","760,00","59,49K","-3,27%"
"07.11.2007","787,75","799,00","811,00","786,00","60,54K","-1,16%"
"06.11.2007","797,00","787,25","804,00","786,25","40,43K","1,53%"
"05.11.2007","785,00","778,00","792,50","770,50","41,25K","0,83%"
"02.11.2007","778,50","778,50","786,50","774,00","49,31K","0,03%"
"01.11.2007","778,25","811,00","825,00","778,00","68,14K","-3,68%"
"31.10.2007","808,00","812,75","824,00","804,00","44,54K","-0,74%"
"30.10.2007","814,00","828,50","829,00","808,75","51,88K","-1,75%"
"29.10.2007","828,50","800,00","830,00","798,50","42,26K","3,56%"
"26.10.2007","800,00","799,75","810,00","795,00","33,98K","-0,25%"
"25.10.2007","802,00","804,25","814,75","790,25","47,84K","-1,11%"
"24.10.2007","811,00","838,00","840,50","811,00","37,12K","-3,57%"
"23.10.2007","841,00","873,25","878,00","841,00","48,71K","-3,44%"
"22.10.2007","871,00","855,25","874,25","837,25","43,25K","1,81%"
"19.10.2007","855,50","827,00","855,50","824,25","44,32K","3,63%"
"18.10.2007","825,50","824,00","832,00","818,50","34,10K","0,61%"
"17.10.2007","820,50","830,75","837,50","818,00","41,38K","-0,97%"
"16.10.2007","828,50","832,00","836,00","810,00","50,44K","-0,60%"
"15.10.2007","833,50","856,00","863,00","827,50","48,84K","-2,80%"
"12.10.2007","857,50","886,00","890,00","853,00","49,60K","-2,89%"
"11.10.2007","883,00","853,00","883,00","852,00","37,69K","3,52%"
"10.10.2007","853,00","845,00","858,50","841,00","47,67K","0,89%"
"09.10.2007","845,50","845,75","876,25","835,00","66,74K","-1,69%"
"08.10.2007","860,00","886,50","889,00","860,00","24,05K","-3,37%"
"05.10.2007","890,00","907,25","912,25","888,00","47,67K","-1,77%"
"04.10.2007","906,00","939,00","948,00","904,00","58,74K","-2,27%"
"03.10.2007","927,00","913,50","944,00","892,50","70,64K","0,49%"
"02.10.2007","922,50","955,00","959,00","922,50","36,20K","-3,15%"
"01.10.2007","952,50","953,25","958,50","941,75","43,91K","1,44%"
"28.09.2007","939,00","933,00","961,75","921,75","60,08K","0,64%"
"27.09.2007","933,00","929,25","946,75","925,50","53,82K","1,72%"
"26.09.2007","917,25","887,25","917,25","885,00","53,50K","3,38%"
"25.09.2007","887,25","879,50","905,00","872,75","48,31K","1,08%"
"24.09.2007","877,75","876,00","896,25","870,00","39,01K","0,43%"
"21.09.2007","874,00","850,25","880,00","850,25","43,79K","2,82%"
"20.09.2007","850,00","845,50","863,00","839,00","48,64K","0,59%"
"19.09.2007","845,00","870,75","875,75","839,00","46,58K","-2,76%"
"18.09.2007","869,00","876,50","898,00","865,00","48,12K","-0,69%"
"17.09.2007","875,00","854,50","876,00","853,75","44,77K","4,42%"
"14.09.2007","838,00","815,00","841,00","815,00","0,09K","1,51%"
"13.09.2007","825,50","845,25","845,25","815,00","0,25K","-1,73%"
"12.09.2007","840,00","881,50","887,75","838,00","0,82K","-3,56%"
"11.09.2007","871,00","850,00","871,00","843,00","0,58K","2,59%"
"10.09.2007","849,00","837,00","863,75","837,00","0,80K","1,07%"
"07.09.2007","840,00","818,50","840,00","808,75","2,41K","2,94%"
"06.09.2007","816,00","843,50","844,00","808,00","2,26K","-3,15%"
"05.09.2007","842,50","808,25","886,00","808,25","7,39K","4,40%"
"04.09.2007","807,00","784,00","811,25","783,25","7,46K","-14,06%"
"01.09.2007","939,00","784,00","961,75","783,25","508,66K","22,43%"
"31.08.2007","767,00","768,50","795,00","761,25","6,61K","-0,39%"
"30.08.2007","770,00","742,00","774,00","741,75","18,30K","3,77%"
"29.08.2007","742,00","720,75","744,00","714,00","19,65K","2,98%"
"28.08.2007","720,50","722,00","737,75","718,00","23,15K","-0,24%"
"27.08.2007","722,25","725,75","729,50","718,75","20,46K","-0,48%"
"24.08.2007","725,75","723,50","732,00","718,50","15,69K","0,45%"
"23.08.2007","722,50","716,50","741,00","708,50","22,97K","0,56%"
"22.08.2007","718,50","691,00","720,00","686,25","24,40K","3,90%"
"21.08.2007","691,50","675,00","693,25","675,00","13,57K","2,44%"
"20.08.2007","675,00","670,00","676,50","663,50","11,26K","0,45%"
"17.08.2007","672,00","674,25","678,00","660,50","16,43K","-0,15%"
"16.08.2007","673,00","678,50","682,75","654,75","29,61K","-0,81%"
"15.08.2007","678,50","692,00","702,75","677,00","35,69K","-2,02%"
"14.08.2007","692,50","669,25","693,50","667,25","41,57K","3,90%"
"13.08.2007","666,50","673,00","677,00","660,00","52,48K","-0,07%"
"10.08.2007","667,00","672,00","680,50","661,50","60,20K","-0,97%"
"09.08.2007","673,50","678,50","696,50","670,00","69,66K","-0,81%"
"08.08.2007","679,00","661,50","682,00","661,00","52,94K","2,49%"
"07.08.2007","662,50","664,50","670,75","658,00","60,60K","-0,23%"
"06.08.2007","664,00","647,00","665,75","641,25","56,11K","2,15%"
"03.08.2007","650,00","643,50","652,00","643,50","24,72K","1,29%"
"02.08.2007","641,75","638,00","651,75","638,00","41,87K","0,90%"
"01.08.2007","636,00","630,25","637,25","620,00","50,50K","0,95%"
"31.07.2007","630,00","639,00","640,50","626,00","46,46K","-1,18%"
"30.07.2007","637,50","654,50","655,25","632,00","37,81K","-2,41%"
"27.07.2007","653,25","651,00","656,50","643,50","40,14K","0,35%"
"26.07.2007","651,00","635,00","664,00","634,00","83,37K","2,68%"
"25.07.2007","634,00","640,50","643,25","630,25","33,35K","-1,25%"
"24.07.2007","642,00","622,75","648,00","622,00","44,74K","3,51%"
"23.07.2007","620,25","616,25","622,50","611,00","38,70K","0,65%"
"20.07.2007","616,25","619,75","630,25","613,25","32,31K","-0,60%"
"19.07.2007","620,00","624,25","638,50","616,00","58,03K","-0,56%"
"18.07.2007","623,50","603,00","627,50","599,25","43,10K","3,70%"
"17.07.2007","601,25","602,25","619,00","600,50","56,11K","-0,08%"
"16.07.2007","601,75","611,75","614,50","599,50","37,49K","-2,00%"
"13.07.2007","614,00","611,50","616,00","608,00","0,11K","0,41%"
"12.07.2007","611,50","617,50","617,50","602,75","0,58K","0,08%"
"11.07.2007","611,00","595,25","614,00","595,25","0,73K","3,21%"
"10.07.2007","592,00","591,25","601,00","591,00","0,58K","0,59%"
"09.07.2007","588,50","601,75","601,75","588,00","1,05K","-2,00%"
"06.07.2007","600,50","592,00","601,00","589,00","0,70K","1,61%"
"05.07.2007","591,00","580,00","594,00","579,50","2,40K","3,41%"
"03.07.2007","571,50","570,00","575,00","562,50","2,04K","0,35%"
"02.07.2007","569,50","583,25","594,25","564,00","3,94K","-9,60%"
"01.07.2007","630,00","583,25","664,00","562,50","563,75K","8,25%"
"29.06.2007","582,00","609,00","633,75","580,50","9,52K","-4,43%"
"28.06.2007","609,00","607,50","616,00","602,75","20,27K","0,50%"
"27.06.2007","606,00","609,25","625,00","597,00","20,36K","-0,41%"
"26.06.2007","608,50","589,25","618,50","585,00","21,23K","3,22%"
"25.06.2007","589,50","592,75","596,00","584,50","24,60K","-0,46%"
"22.06.2007","592,25","603,75","607,75","586,00","19,37K","-2,27%"
"21.06.2007","606,00","606,25","618,00","592,25","23,48K","0,17%"
"20.06.2007","605,00","582,00","611,00","582,00","37,13K","4,13%"
